token1,token2,co_docs,PMI,NPMI,PHI,src_node_df,src_node_tf,src_node_cluster,src_node_centrality,src_node_svd_c1,src_node_rank,dst_node_df,dst_node_tf,dst_node_cluster,dst_node_centrality,dst_node_svd_c1,dst_node_rank
집밥,단백질함량,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
집밥,쉐이크도시락,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
집밥,쉬운요리,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,4,35.8904806556506,0.8553952839340083,1.7690278512061022
집밥,냥집사,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
집밥,간단한요리,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,4,35.8904806556506,0.8553952839340083,1.7690278512061022
집밥,영양성분,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
집밥,근육량늘리기,5,2.1497379095734246,0.4067442749906617,0.19648915300529482,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
요리,자취요리,5,2.1445340817071914,0.4057596772016934,0.18849130588296154,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281
좋은,재료,5,2.1410798468449155,0.40510611369125477,0.1878789701625827,29,30,4,22.049418928288624,0.9106211321257801,1.8149213142998257,20,20,4,24.14075712052339,0.8738373976168942,1.566242933288669
다이어트도시락,식단도시락,5,2.135920764043531,0.40412998195709265,0.18878012197549868,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
홈쿡,도시락반찬,9,1.8959573896735369,0.4036145613644473,0.21768772682606047,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424
닭가슴살,건강식,5,2.1256817667594583,0.4021926976451795,0.18615103266812852,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103
오늘의,예쁜도시락,8,1.9353280389936174,0.4019182142542259,0.21456183769136777,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,12,12,6,8.582187518284279,0.19133111515186188,-0.1570219950262316
남은,집밥도시락,5,2.107178295225221,0.3986917215120019,0.18396884031157798,30,30,0,5.981891423306387,0.5349692035066427,0.5494804295296626,20,21,0,11.782917689866869,0.42291811464232104,0.5097131063368555
오늘의도시락,아침,8,1.9042374519497454,0.39546149323690083,0.20618214308721802,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402
한식,먹스타그램,5,2.0743884724546047,0.3924876755999339,0.1802365111467885,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908,20,20,7,8.055608682731581,0.28665004168869035,0.17452099586881326
남편도시락,남편,9,1.8426795590726053,0.3922726882055009,0.21141693243054618,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,21,24,8,9.434535592762346,0.5477077349967737,0.46892271216731124
반찬,밑반찬,5,2.067957582134386,0.39127090968200817,0.1804568837629254,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137
반찬,썰어,5,2.067957582134386,0.39127090968200817,0.1804568837629254,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,13,13,4,24.756000585939265,0.8104395245323803,1.2961032871707967
다이어트도시락,식사기록,5,2.048909387193148,0.3876668683675988,0.17863359616788205,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,12,12,5,20.255595548065635,0.4763973785102491,0.7882387401808284
오늘의도시락,간식,5,2.047338294963511,0.38736960758662575,0.17816229455968932,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
오늘의도시락,단무지,5,2.047338294963511,0.38736960758662575,0.17816229455968932,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,13,14,5,14.114303248479748,0.42111907027804546,0.38757640975208046
오늘의,도시락싸기,14,1.6476459669772663,0.3871700926175071,0.23391270326165514,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,28,28,6,12.37841206156507,0.22985114000141244,0.7745743400472503
소풍도시락,가을소풍,5,2.0364092244479437,0.3853017569694041,0.17671131105449253,46,52,2,5.148925051153295,0.2893883726585028,1.1033402197909223,14,17,6,6.484483084019683,0.12339112980980592,-0.21561055737273266
요리,건강식,5,2.0333084467743787,0.38471506983832415,0.17569348533156734,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103
집밥,신혼부부,7,1.8984234819890995,0.3836160016036094,0.1977133967526737,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,6,9.107950927065898,0.21786756789425812,-0.22986085613344087
집밥,먹스타,7,1.8984234819890995,0.3836160016036094,0.1977133967526737,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,6,9.153142441099696,0.2134157195474888,-0.2287512478774827
집밥,먹방,7,1.8984234819890995,0.3836160016036094,0.1977133967526737,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,6,6.226692954354156,0.14978056898789235,-0.4621287484100612
집밥,무생채,7,1.8984234819890995,0.3836160016036094,0.1977133967526737,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,10,5,7.856280325527016,0.3510724003194988,-0.24344487515886457
식단,샐러드,7,1.8974577648700492,0.3834208583474261,0.19116527984443749,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,28,34,7,11.329541122756844,0.5445245520313596,0.9214491627735837
점심,단백질도시락,5,2.0179471616358793,0.3818086156334841,0.17749034406672826,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
오늘의도시락,도시락스타그램,10,1.7500867723581583,0.38110940734071963,0.20838766568152495,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041
요리,한식,7,1.8802324586042283,0.3799401264776494,0.18894317001836425,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908
오늘의,Todays,5,2.004320909944212,0.3792304409450788,0.17710123403103878,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,7,7,6,7.219239045439352,0.0980892429413014,-0.49773944722490937
남편도시락,집밥레시피,5,1.9968302382259866,0.37781315755269207,0.1737962648767341,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518
남편도시락,점메추,5,1.9968302382259866,0.37781315755269207,0.1737962648767341,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
소풍도시락,소풍,10,1.7310275757534415,0.37695896221014674,0.2055721855260723,46,52,2,5.148925051153295,0.2893883726585028,1.1033402197909223,38,45,2,3.782663160321731,0.25254760882975785,0.679182858390393
소풍도시락,주먹밥,6,1.913349132055891,0.37495251108046473,0.17890856798195007,46,52,2,5.148925051153295,0.2893883726585028,1.1033402197909223,19,32,6,9.770089154155041,0.1682394242955796,0.3630754991131151
집밥,안주,5,1.967416353061838,0.3722478608053671,0.17472715399364777,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,6,10,4,34.230892851044864,0.8200580230508792,1.7280069535442655
집밥,단백질식단,5,1.967416353061838,0.3722478608053671,0.17472715399364777,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
집밥,간단레시피,5,1.967416353061838,0.3722478608053671,0.17472715399364777,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,6,6,4,34.479806507197424,0.8304418349249446,1.6997223817779714
집밥,오늘의메뉴,5,1.967416353061838,0.3722478608053671,0.17472715399364777,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,6,6,6,7.176210801424931,0.2463834927039343,-0.4732446840336386
집밥,다이어트요리,5,1.967416353061838,0.3722478608053671,0.17472715399364777,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,6,6,4,33.75602684438253,0.8255344618401932,1.6469738396204612
오늘의,식단기록,8,1.7811773592884352,0.3699050543842333,0.1932574347768599,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,14,14,5,19.260838587334355,0.4860336901636399,0.8043930249878081
도시락스타그램,먹스타그램,5,1.9530276156299073,0.369525418898045,0.16682943670891145,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,20,20,7,8.055608682731581,0.28665004168869035,0.17452099586881326
점심,식단도시락,6,1.8818149876834032,0.3687728722371693,0.17784892724504903,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
반찬,건강식,6,1.8707895176835374,0.3666122484424675,0.17400824702408096,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103
집밥,100g,6,1.8620558377240712,0.3649007389343955,0.17848436782566687,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932
집밥,예쁜도시락,8,1.7442728023795229,0.36224092028819316,0.19023086474854534,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,12,12,6,8.582187518284279,0.19133111515186188,-0.1570219950262316
남편도시락,도시락메뉴,19,1.4297237796529245,0.36193421545702564,0.23140817650876055,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895
밥,먹어도,5,1.909694490982551,0.3613265122828352,0.16249206377713743,43,46,0,4.624118473117661,0.5477898872352404,1.0258135790477874,17,18,4,14.551303875174433,0.8039753915969318,0.7560519984280243
반찬,좋은,8,1.7356147396424937,0.3604428617451167,0.18379993957602694,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,29,30,4,22.049418928288624,0.9106211321257801,1.8149213142998257
남편도시락,식단도시락,5,1.9015200585538423,0.35977985695482123,0.1631886192384615,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
밥,계란,6,1.8341869387443814,0.3594393657441014,0.16950602893618172,43,46,0,4.624118473117661,0.5477898872352404,1.0258135790477874,22,27,6,9.714808696803868,0.33638283560182497,0.45725870842814414
요리,다이어트식단,5,1.88670497278814,0.3569767471934593,0.15964012345555278,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,22,24,4,24.319231401676884,0.8945203296280569,1.6945288183905152
반찬,집밥도시락,6,1.8194962233493954,0.3565604762959432,0.16806416040571728,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,20,21,0,11.782917689866869,0.42291811464232104,0.5097131063368555
오늘의,도시락과,5,1.870789517502804,0.3539654404232936,0.16206002836683342,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,8,8,8,8.822048886123179,0.23267322949159716,-0.2835785734578771
오늘의,저당파로밥,5,1.870789517502804,0.3539654404232936,0.16206002836683342,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,8,8,5,20.324695318798568,0.40617706094792366,0.5985642983639637
오늘의,단백질도시락,5,1.870789517502804,0.3539654404232936,0.16206002836683342,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
도시락메뉴,도시락기록,13,1.5172571589504205,0.35042841569308825,0.2025190163397854,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951
오늘의,직장인점심도시락,10,1.598855802713958,0.34817644303118295,0.1899363649256309,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886
다이어트도시락,밍키식단,5,1.8257658361852804,0.3454466695846007,0.15410268518563222,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,15,15,5,19.651079926473408,0.5003552646519056,0.8787588684955947
집밥,2개,5,1.8132656734362709,0.34308155818568603,0.15746383745479134,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,7,7,5,10.84411142256225,0.49716009371642833,-0.06167849744823649
집밥,저녁메뉴,5,1.8132656734362709,0.34308155818568603,0.15746383745479134,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,7,7,4,13.122139613326844,0.5147371465630336,0.1053208921831988
집밥,화이팅도시락,5,1.8132656734362709,0.34308155818568603,0.15746383745479134,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,7,7,6,9.404316973415584,0.2171997708824417,-0.2906237027912695
집밥,모두들,6,1.7442728021853413,0.34181919871885036,0.16449189137390471,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,6,7.138353538963913,0.28941293455023037,-0.3344369548438292
집밥,오늘의도시락,21,1.3024400505571496,0.3382831478966066,0.22230036443928483,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713
점심,점심메뉴,8,1.62295335418073,0.33704596884227567,0.17155624817492188,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,19,20,6,10.234534189509258,0.26440503008520566,0.28836657461832865
오늘의,모두들,5,1.753006481988843,0.33168013058483437,0.14939128095756488,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,9,9,6,7.138353538963913,0.28941293455023037,-0.3344369548438292
집밥,요리레시피,8,1.5901221226531101,0.3302277604137915,0.17007746577743224,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,14,14,6,11.403517998949228,0.2589065448379871,0.15196313506412473
반찬,있어요,5,1.7425351821334163,0.3296988931284272,0.14519429304690207,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,18,18,6,16.43794114031459,0.3874093732429853,0.7244469834386726
반찬,음식,5,1.7425351821334163,0.3296988931284272,0.14519429304690207,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,18,19,4,24.254473177869006,0.7051697710199573,1.4282336206171817
남편도시락,해서,5,1.7344659740940302,0.3281721469334084,0.14546926002305272,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,13,13,7,8.622194937193203,0.4230916723279042,-0.007292153888755162
남편도시락,간식,5,1.7344659740940302,0.3281721469334084,0.14546926002305272,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
반찬,요리,8,1.576550045115723,0.32740918647818984,0.16391263254002478,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725
요리,레시피,5,1.7196508883253374,0.32536903717148064,0.14237310824553356,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422
오늘의,단백질,6,1.6476459665829613,0.322883566930656,0.15187014621671413,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,12,13,8,18.382584011029337,0.6091721085918527,0.7311080087373276
오늘의,식사기록,6,1.6476459665829613,0.322883566930656,0.15187014621671413,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,12,12,5,20.255595548065635,0.4763973785102491,0.7882387401808284
살짝,남은,5,1.7017131876582614,0.32197510853472083,0.14054336468129572,30,33,4,17.14957731564478,0.7912949888560646,1.484079524820583,30,30,0,5.981891423306387,0.5349692035066427,0.5494804295296626
반찬,집밥요리,5,1.6884679609224829,0.319469026224994,0.13972758039478597,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,19,19,0,12.25142049464444,0.4112371543894069,0.48386740485410557
집밥,배추김치,5,1.6797342809630167,0.3178165576578753,0.14326564110756748,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,8,8,5,11.858556384145693,0.39956827864691385,0.00487101376702339
집밥,건강식단,5,1.6797342809630167,0.3178165576578753,0.14326564110756748,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,8,8,4,31.52120564272113,0.778905859311764,1.5507879912607754
집밥,단백질도시락,5,1.6797342809630167,0.3178165576578753,0.14326564110756748,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
집밥,잘라,5,1.6797342809630167,0.3178165576578753,0.14326564110756748,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,8,8,4,29.283330741070166,0.9397084870144374,1.4684616650193898
집밥,도시락메뉴,25,1.1639211164605128,0.31664479797617434,0.21584568182488953,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895
오늘의,오늘의도시락,17,1.2821861936273151,0.31569613806421315,0.19426843369675403,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713
남편도시락,양배추,5,1.6603580020201976,0.31415044073473014,0.1379375142156805,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,14,17,6,11.810591119229494,0.3081890752671148,0.24079534509892625
오늘의,점메추,5,1.6476459664449545,0.3117452416308386,0.13849586721755772,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
오늘의,집밥레시피,5,1.6476459664449545,0.3117452416308386,0.13849586721755772,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518
오늘의도시락,도시락기록,9,1.4624047000120155,0.3113191439572858,0.15979480167168472,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951
집밥,오늘의,32,1.0615969222110921,0.3095996831431792,0.22410828036571842,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584
남편도시락,한식,9,1.4532147925342283,0.3093627811741193,0.15923951152019727,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908
집밥,간식,7,1.53069870215339,0.30930955150463596,0.15193573607540714,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
오늘의,좋아요,7,1.514114574148572,0.3059583830558424,0.1485232170153081,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,16,16,0,4.68313461297595,0.5253679317528039,-0.11346823710435755
10월,샐러드,5,1.6165553794063146,0.3058627020767145,0.1322225937334488,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,28,34,7,11.329541122756844,0.5445245520313596,0.9214491627735837
점심,단백질,5,1.6124820540227196,0.30509200264746167,0.13408582949402106,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,12,13,8,18.382584011029337,0.6091721085918527,0.7311080087373276
집밥,식단도시락,6,1.543602106894322,0.30249444620032645,0.14193118340471297,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
집밥,양념,6,1.543602106894322,0.30249444620032645,0.14193118340471297,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,11,12,4,14.975872735100246,0.6864408158107881,0.4883286490137897
남편도시락,아침에,5,1.5913651306024834,0.3010965445647126,0.13109389685726752,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,15,15,6,10.882402402019498,0.3159636037950144,0.18236051181469257
다이어트도시락,건강식,5,1.5893770583790223,0.30072038848002913,0.1301804076202882,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103
도시락스타그램,도시락반찬,5,1.581464059629322,0.29922319808992826,0.12884032663359668,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424
김밥,남은,6,1.524032010715149,0.2986593611227888,0.1356849658044252,43,64,0,3.682296673531056,0.48699022007111137,1.1590740264424253,30,30,0,5.981891423306387,0.5349692035066427,0.5494804295296626
다이어트도시락,맛있는,7,1.4690908928028328,0.2968604105648833,0.14109188026976796,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,30,33,2,5.386122833572479,0.702811607399392,0.622762963086222
집밥,한식,13,1.280700063849286,0.29579276769615,0.16997119985052395,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908
집밥,중에,5,1.5619512454242865,0.29553124781472956,0.13127038599513574,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,4,20.79878835857313,0.7056408675077754,0.8096531863592794
집밥,냉털,5,1.5619512454242865,0.29553124781472956,0.13127038599513574,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,6,9.033090090397913,0.2844110107894753,-0.20454197292475026
집밥,청양고추,5,1.5619512454242865,0.29553124781472956,0.13127038599513574,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,2,5.983445638264436,0.6197889012893564,-0.26337775891048343
집밥,알룰로스,5,1.5619512454242865,0.29553124781472956,0.13127038599513574,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,9,9,4,26.91783135447094,0.7793527571180828,1.2703944186331333
오늘의,식단도시락,5,1.5523357867338514,0.2937119410255965,0.12896863998270883,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
오늘의,식단공유,5,1.5523357867338514,0.2937119410255965,0.12896863998270883,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,11,11,5,19.985702650496897,0.44887051468628797,0.7162084003488233
밥,먹을,6,1.4912421879165183,0.29223365125612194,0.13230858953460448,43,46,0,4.624118473117661,0.5477898872352404,1.0258135790477874,31,34,7,9.20874993976702,0.6932946349245952,0.9256559651744763
도시락메뉴,도시락반찬,8,1.402123131357879,0.29118517055793075,0.1438542887276021,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424
다이어트도시락,먹을,7,1.4363010699996062,0.29023454397800086,0.1374863836742809,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,31,34,7,9.20874993976702,0.6932946349245952,0.9256559651744763
점심,간식,5,1.5324393464253374,0.289947406217822,0.12621656578889473,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
김밥,피크닉,5,1.5240320105970153,0.2883566840647329,0.12354055253225182,43,64,0,3.682296673531056,0.48699022007111137,1.1590740264424253,25,38,2,10.107624950741794,0.5192936135105944,0.7911483488033944
도시락메뉴,남은,8,1.36822157969891,0.2841446839692563,0.1399175998036114,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,30,30,0,5.981891423306387,0.5349692035066427,0.5494804295296626
반찬,직장인점심,5,1.497412724345542,0.28332014345254597,0.12118707467527826,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948
다이어트도시락,간단하게,5,1.489293599914173,0.28178395275428014,0.12060938396534392,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,21,22,5,9.850217233940638,0.7400470789015714,0.5609942575908912
점심,일상,7,1.3893385030763992,0.2807447792763725,0.1336862747651386,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,21,21,7,10.631864967476282,0.36030334076433024,0.42863102728922636
오늘의도시락,도시락반찬,6,1.4273133800433844,0.27970574056757125,0.12595859284636907,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424
오늘의,밍키식단,6,1.4245024154396582,0.27915488541047145,0.12793809970328557,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,15,15,5,19.651079926473408,0.5003552646519056,0.8787588684955947
남편도시락,계란말이,5,1.4662019877625154,0.2774148708298444,0.11906512189192753,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,17,20,6,14.231529790017433,0.2956175115951228,0.5256273067250677
도시락메뉴,닭가슴살,8,1.3354317568915532,0.27733507507458105,0.1361467407487552,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599
식단,한식,5,1.4592028340862924,0.276090585820539,0.11736470529915255,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908
집밥,점메추,5,1.4565907298605827,0.2755963588569846,0.12092370338744306,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
오늘의도시락,맛있는,6,1.3934118283905546,0.27306216898474456,0.12255727616727509,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,30,33,2,5.386122833572479,0.702811607399392,0.622762963086222
집밥,썰어,6,1.3765480223496318,0.2697574263659086,0.12423707122383217,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,13,13,4,24.756000585939265,0.8104395245323803,1.2961032871707967
집밥,덮밥,6,1.3765480223496318,0.2697574263659086,0.12423707122383217,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,13,15,4,18.443953419387785,0.747427827801884,0.8520160384666179
집밥,단무지,6,1.3765480223496318,0.2697574263659086,0.12423707122383217,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,13,14,5,14.114303248479748,0.42111907027804546,0.38757640975208046
집밥,10월,13,1.159339206876248,0.2677630480238193,0.15234177874390728,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304
점심,목요일,5,1.3893385029065115,0.26287180384396486,0.11263626334703312,82,94,8,9.805053598566579,0.4637588873845762,3.044236591579092,15,15,5,9.86847934228206,0.37515913225545444,0.13879101494997018
집밥,도시락반찬,11,1.1803373536797508,0.26248531780179346,0.14250969577176037,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424
오늘의,콩나물무침,5,1.3852817022141037,0.26210423099284347,0.11295522880899096,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,13,14,5,9.184228300599388,0.2820842921295356,-0.0201952021407122
오늘의,간식,5,1.3852817022141037,0.26210423099284347,0.11295522880899096,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
오늘의,메뉴는,5,1.3852817022141037,0.26210423099284347,0.11295522880899096,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,13,14,2,5.289514885113691,0.47096747089930013,-0.20522650116495625
