token1,token2,co_docs,PMI,NPMI,PHI
다이어터,밀프랩,7,4.240463060653169,0.8559998321555469,0.6969450101832992
직장인점심,집밥일기,13,3.6901209162222095,0.8512833954569279,0.7198039146754923
집밥요리,한식도시락,13,3.687020138553423,0.8505680691566873,0.7182554440056029
집밥메뉴,한식도시락,13,3.687020138553423,0.8505680691566873,0.7182554440056029
밑반찬,밑반찬레시피,6,4.334773737372465,0.8486305002675812,0.6769503817242337
밑반찬,일주일반찬,6,4.334773737372465,0.8486305002675812,0.6769503817242337
food,일주일반찬,6,4.334773737372465,0.8486305002675812,0.6769503817242337
밑반찬,요리영상,6,4.334773737372465,0.8486305002675812,0.6769503817242337
food,요리영상,6,4.334773737372465,0.8486305002675812,0.6769503817242337
food,밑반찬레시피,6,4.334773737372465,0.8486305002675812,0.6769503817242337
밑반찬,cookstagram,6,4.334773737372465,0.8486305002675812,0.6769503817242337
food,cookstagram,6,4.334773737372465,0.8486305002675812,0.6769503817242337
밑반찬,레시피밑반찬,6,4.334773737372465,0.8486305002675812,0.6769503817242337
food,레시피밑반찬,6,4.334773737372465,0.8486305002675812,0.6769503817242337
koreanfood,cook,8,4.073889863360916,0.8451559951465958,0.6851084954621716
cooking,recipe,6,4.30945592970358,0.8436739638738853,0.6678635787394009
직장인점심,집밥요리,15,3.5278401111057636,0.8416305828534248,0.711538467552519
직장인점심,집밥메뉴,15,3.5278401111057636,0.8416305828534248,0.711538467552519
집밥도시락,한식도시락,13,3.6357268443182043,0.8387350884300203,0.6994817826720113
식단일기,다이어터,7,4.1451528817434475,0.8367600708411611,0.6638781640747516
점메추,신혼,5,4.414816441294206,0.834513883250921,0.6428745798145774
다이어터,바프식단,5,4.414816441294206,0.834513883250921,0.6428745798145774
집밥레시피,단백질식단,5,4.414816441294206,0.834513883250921,0.6428745798145774
집밥레시피,신혼,5,4.414816441294206,0.834513883250921,0.6428745798145774
점메추,단백질식단,5,4.414816441294206,0.834513883250921,0.6428745798145774
다이어트레시피,재료는,11,3.736936745373036,0.8300932160978889,0.677204765238679
직장인점심,집밥도시락,15,3.476546816830806,0.8293936322554644,0.6927735907288227
직장인점심시간,오도완,6,4.214145751017509,0.8250148297369371,0.6362394187007557
레시피,집밥그램,12,3.641626566192006,0.8248647710090617,0.6744961489475347
레시피,도먹걸,12,3.641626566192006,0.8248647710090617,0.6744961489475347
koreanfood,cooking,8,3.9685293484320265,0.8232982439970786,0.6490314533800602
100g,저당파로밥,5,4.350277921181702,0.8223144426276173,0.621951219512195
koreanfood,밑반찬레시피,6,4.1916728954139515,0.8206152573835142,0.6295624547106813
koreanfood,cookstagram,6,4.1916728954139515,0.8206152573835142,0.6295624547106813
koreanfood,레시피밑반찬,6,4.1916728954139515,0.8206152573835142,0.6295624547106813
koreanfood,요리영상,6,4.1916728954139515,0.8206152573835142,0.6295624547106813
koreanfood,일주일반찬,6,4.1916728954139515,0.8206152573835142,0.6295624547106813
food,yummyfood,5,4.33477373488229,0.8193837525553537,0.6176551907734801
밑반찬,yummyfood,5,4.33477373488229,0.8193837525553537,0.6176551907734801
밑반찬,예쁜상차림kimchi,5,4.33477373488229,0.8193837525553537,0.6176551907734801
food,예쁜상차림kimchi,5,4.33477373488229,0.8193837525553537,0.6176551907734801
밍키식단,100g,7,4.0581415054993215,0.81919554489311,0.6353361457499759
직장인점심도시락,직장인점심시간,10,3.7598904855963076,0.8178763556781005,0.6531739372400622
식단도시락,신혼,5,4.319506262980887,0.8164978075940431,0.6125182542840641
쿡스타그램,자취일기,5,4.319506262980887,0.8164978075940431,0.6125182542840641
식단도시락,단백질식단,5,4.319506262980887,0.8164978075940431,0.6125182542840641
lover,foodfoodphotography,14,3.465735900603155,0.813425901375533,0.6661552230419681
lover,lunchfoodstagram,14,3.465735900603155,0.813425901375533,0.6661552230419681
lover,instafoodobentagram,14,3.465735900603155,0.813425901375533,0.6661552230419681
레시피,domukgirl,11,3.6416265659127895,0.8089217757482543,0.6454516689689705
레시피,클릭도시락,11,3.6416265659127895,0.8089217757482543,0.6454516689689705
식사기록,100g,6,4.127134374959758,0.8079803748687995,0.6086321148849181
레시피,재료는,12,3.561583858761089,0.8067342987226105,0.6469115851365397
레시피,반찬스타그램,12,3.561583858761089,0.8067342987226105,0.6469115851365397
직장인점심,한식도시락,13,3.495964902320564,0.8064930499601239,0.650625560505633
characterfood,snoopy,7,3.9936029848742836,0.8061674953540838,0.6147550979600028
characterfood,peanuts,7,3.9936029848742836,0.8061674953540838,0.6147550979600028
도시락일기,쿡스타그램,8,3.873219169224104,0.8035255029417724,0.6179497363833719
따라,부터,5,4.232494887233763,0.8000504191176941,0.5860213704119939
단백질,단백질식단,5,4.232494887233763,0.8000504191176941,0.5860213704119939
모두들,주세요지니벤또,5,4.232494887233763,0.8000504191176941,0.585720791916686
diet,밀프랩,6,4.08631238084953,0.7999885415269554,0.5959266802443991
요리레시피,예쁜도시락,8,3.8552006638279264,0.7997874421767723,0.6121700959178339
koreanfood,yummyfood,5,4.191672893260209,0.7923340120675,0.5744180497804213
koreanfood,예쁜상차림kimchi,5,4.191672893260209,0.7923340120675,0.5744180497804213
밑반찬,recipe,6,4.047091668074735,0.7923101954079951,0.5842541409629204
food,recipe,6,4.047091668074735,0.7923101954079951,0.5842541409629204
다들,밍키식단,14,3.3649943310189188,0.7897813409141365,0.6319176477735138
식단일기,운동하는여자,5,4.1653555852836375,0.7873593638192025,0.5660942488526625
직장인점심시간,벤또,5,4.1653555852836375,0.7873593638192025,0.5660942488526625
간식,단백질식단,5,4.152452180611577,0.7849202883823803,0.5626271303332838
간식,신혼,5,4.152452180611577,0.7849202883823803,0.5626271303332838
식단일기,밀프랩,6,3.991002201939809,0.7813294073462226,0.5675118868195346
집밥레시피,단백질도시락,5,4.127134372942692,0.7801345714054435,0.5550364891430989
점메추,단백질도시락,5,4.127134372942692,0.7801345714054435,0.5550364891430989
다들,식사기록,12,3.433987202005146,0.777832382190688,0.6060915267313264
