token1,token2,co_docs,PMI,NPMI,PHI
diet,밀프랩,6,4.081259313096256,0.7997904837010544,0.5959058341862844
요리레시피,예쁜도시락,8,3.850147596034809,0.7995773404999557,0.6121442079014501
koreanfood,예쁜상차림kimchi,5,4.1866198255397515,0.7921354682434764,0.5744030816453424
koreanfood,yummyfood,5,4.1866198255397515,0.7921354682434764,0.5744030816453424
밑반찬,recipe,6,4.042038600317654,0.7921045342335358,0.5842331866727055
food,recipe,6,4.042038600317654,0.7921045342335358,0.5842331866727055
식단일기,운동하는여자,5,4.160302517559753,0.7871560638675473,0.566075294540205
직장인점심시간,벤또,5,4.160302517559753,0.7871560638675473,0.566075294540205
간식,신혼,5,4.147399112886045,0.7847146564961901,0.5626091875149511
간식,단백질식단,5,4.147399112886045,0.7847146564961901,0.5626091875149511
식단일기,밀프랩,6,3.9859491341775386,0.7811128726376192,0.5674885094856337
집밥레시피,단백질도시락,5,4.122081305213988,0.7799243640237616,0.5550161403770256
