node,node_df,node_tf,node_cluster,node_centrality,node_svd_c1,node_rank
양도,3,3,1,2.344613442863168,0.02149497817889201,-0.8079571334317304
급하게,3,3,1,2.087584400674711,0.04235202987721459,-0.8231680710263961
잘먹어서,3,3,1,2.089912700420644,0.04003034270567799,-0.8240964951418001
실용적이고,7,7,1,0.0,0.0,-0.8285289605497551
한알씩,4,4,1,1.4997017641954695,0.027157232721642718,-0.8333932880575204
나은것,3,3,1,1.874415330603242,0.045472212670503574,-0.8428711801545985
만족합니다,4,4,1,1.1543588340176456,0.07184739585764129,-0.8454985437683079
애들,3,3,1,1.8595750326512202,0.01673168606838516,-0.8587195052375256
번창하세요,3,3,1,1.6075561727959715,0.036679604143946075,-0.8738851893533339
안먹으면,3,3,1,1.6839458109831107,0.01896430702511099,-0.8751218423253797
철분,4,4,1,0.9847649026294086,0.04309036118749885,-0.8767913214775886
애들이,4,4,1,1.1399748332263089,0.01023845822600537,-0.8777330299885192
모르겠지만,3,3,1,1.6339466814158836,0.016709020634096523,-0.8812365715979511
부담없이,3,3,1,1.490281759391146,0.02366611693167583,-0.8920886939314154
세일할때,3,3,1,1.414759247300542,0.0386885692171366,-0.8921117629207365
감기,3,3,1,1.5076952795322731,0.009423440677189495,-0.8974719905124383
세일하길래,4,4,1,0.8594969768333708,0.012338447369739337,-0.9046600022162217
왔어요,3,3,1,1.3077748315679756,0.030013990170409368,-0.9071197517365088
